venta_id,fecha,hora,sucursal_id,producto_id,cantidad,total,metodo_pago
41258,2026-02-01,16:54,5,68,1,27.3,monedero
41259,2026-05-06,13:46,1,131,3,78.0,efectivo
41260,2025-08-18,18:53,5,25,1,35.7,tarjeta 
41261,2025-03-12,21:06,5,86,2,199.5,tarjeta
41262,2025-05-19,13:55,2,30,2,117.6,app
41263,2025-01-20,21:45,3,7,1,36.1,tarjeta 
41264,2026-02-03,21:52,2,32,3,214.2,tarjeta
41265,2025-01-01,16:16,2,70,2,79.8,efectivo
41266,2026-05-24,10:37,3,11,1,43.7,tarjeta
41267,2025-11-30,19:22,8,13,1,39.6,efectivo
41268,2025-12-31,08:33,6,123,2,127.6,tarjeta 
41269,2025-06-18,15:39,1,113,2,90.0,tarjeta
41270,2025-09-19,18:13,2,67,3,69.3,efectivo
41271,2026-02-14,08:24,8,1,3,112.2,app
41272,2024-12-31,12:55,5,32,1,71.4,tarjeta 
41273,2025-04-22,19:57,2,30,1,58.8,efectivo
41274,2024-12-04,17:47,5,72,3,56.7,app
41275,2025-09-24,19:07,8,32,1,74.8,efectivo
41276,2026-03-13,07:31,5,9,2,121.8,efectivo
41277,2026-02-19,09:02,2,11,2,96.6,tarjeta 
41278,2024-12-03,14:44,6,122,3,115.5,app
41279,2026-05-08,18:40,6,74,1,19.8,tarjeta
41280,2025-08-27,09:14,6,99,2,924.0,efectivo
41281,2025-12-21,12:36,2,7,2,79.8,app
41282,2025-11-22,07:39,6,13,3,118.8,efectivo
41283,2025-09-30,15:49,2,96,1,220.5,app
41284,2025-11-29,08:29,3,70,1,36.1,tarjeta
41285,2026-03-27,16:20,8,108,1,60.5,app
41286,2025-02-13,08:27,3,63,2,117.8,tarjeta
41287,2025-10-13,10:18,6,21,1,59.4,efectivo
41288,2025-10-13,08:12,6,31,1,60.5,tarjeta
41289,2025-01-22,17:16,1,11,2,92.0,app
41290,2026-01-03,16:28,7,16,1,49.3,app
41291,2025-06-30,19:52,5,5,2,96.6,tarjeta
41292,2025-11-17,16:19,1,17,1,44.0,tarjeta
41293,2025-06-13,11:48,4,121,1,58.0,tarjeta
41294,2024-12-22,08:50,5,58,2,100.8,efectivo
41295,2026-01-29,19:04,7,30,1,81.2,tarjeta
41296,2025-09-25,14:33,5,51,1,81.9,tarjeta
41297,2026-05-18,21:54,2,19,1,35.7,efectivo
41298,2026-04-27,08:15,2,32,1,71.4,efectivo
41299,2025-02-08,13:15,1,25,3,102.0,tarjeta
41300,2024-12-19,10:46,8,125,1,52.8,tarjeta
41302,2025-05-14,20:59,2,84,2,231.0,tarjeta
41303,2024-12-31,08:33,0,11,2,96.6,app
41304,2025-10-13,09:21,3,9,2,110.2,efectivo
41305,2025-04-28,20:05,8,127,3,85.8,efectivo
41306,2025-07-21,21:09,6,134,1,132.0,efectivo
41307,2025-10-24,14:34,6,42,2,184.8,tarjeta
41308,2025-08-24,10:46,1,9,1,58.0,efectivo
41309,2026-05-19,11:03,5,70,1,39.9,tarjeta
41310,2025-01-08,09:03,8,33,3,267.3,efectivo
41311,2025-09-10,14:10,2,1,3,107.1,efectivo
41312,2025-11-06,08:34,2,82,3,393.75,app
41313,2025-08-21,07:24,6,113,2,99.0,app
41314,2025-02-12,10:34,1,28,2,72.0,monedero
41315,2026-01-12,19:44,3,60,1,58.9,tarjeta
41316,2025-02-28,21:49,2,1,2,71.4,tarjeta
41317,2026-01-23,13:02,6,31,1,60.5,tarjeta 
41318,2024-12-18,17:41,6,12,3,184.8,efectivo
41319,2026-02-13,14:37,4,17,2,88.0,efectivo
41320,2025-05-27,18:04,4,15,2,112.0,app
41321,2025-08-10,10:42,7,50,1,94.25,tarjeta 
41322,2025-10-12,13:32,6,21,1,59.4,efectivo
41323,2025-04-20,18:35,6,12,2,123.2,efectivo
41324,2025-03-09,18:28,5,46,1,60.9,monedero
41325,2025-11-02,10:52,7,47,1,102.95,efectivo
41326,2026-05-17,11:04,1,126,3,60.0,tarjeta 
41327,2025-01-26,19:34,2,41,1,74.55,efectivo
41328,2025-10-30,09:20,2,79,1,131.25,app
41329,2025-03-17,09:49,2,42,3,264.6,monedero
41330,2025-02-14,16:00,5,20,2,92.4,efectivo
41331,2025-10-02,19:29,7,57,1,104.4,tarjeta
41332,2025-06-11,19:10,2,54,2,170.1,tarjeta 
41333,2026-02-26,07:53,7,28,1,52.2,app
41334,2025-09-27,09:35,6,34,1,57.2,app
41335,2025-07-11,17:06,6,144,2,132.0,app
41336,2025-04-03,18:03,1,129,3,60.0,efectivo
41337,2025-12-06,13:12,0,48,1,88.2,tarjeta 
41338,2025-10-15,19:11,6,4,1,39.6,tarjeta
41339,2025-03-16,10:34,2,84,1,115.5,tarjeta
41340,2025-04-30,08:31,5,78,1,18.9,efectivo
41341,2025-10-15,15:52,3,5,2,87.4,app
41342,2025-04-02,18:39,6,18,3,178.2,tarjeta
41344,2025-12-14,20:54,8,50,1,71.5,tarjeta 
41345,2025-06-02,16:47,5,29,2,96.6,efectivo
41346,2025-06-11,17:10,3,20,1,41.8,efectivo
41347,2025-01-16,16:41,5,122,1,36.75,app
41348,2026-02-22,21:48,2,37,1,54.6,efectivo
41349,2025-11-14,21:57,1,27,1,54.0,tarjeta
41350,2025-04-26,16:22,6,107,1,77.0,efectivo
41351,2025-03-30,19:14,2,121,1,60.9,efectivo
41352,2025-08-11,10:31,6,76,1,19.8,efectivo
41353,2025-05-31,15:06,8,50,1,71.5,efectivo
41354,2025-08-24,07:33,3,30,3,159.6,efectivo
41355,2025-09-30,09:12,8,17,3,145.2,efectivo
41356,2025-10-24,11:27,5,12,1,58.8,app
41357,2026-04-19,09:16,7,4,3,156.6,tarjeta
41358,2025-08-21,16:03,6,23,1,52.8,efectivo
41359,2025-07-16,08:51,8,113,3,148.5,app
41360,2025-03-26,17:38,7,17,2,127.6,tarjeta
41361,2025-12-05,09:11,8,7,1,41.8,tarjeta
41362,2025-08-19,10:18,6,51,3,257.4,efectivo
41363,2025-10-01,19:38,2,13,2,75.6,efectivo
41364,2025-12-14,09:22,5,10,1,37.8,tarjeta
41365,2026-01-16,19:23,4,120,3,144.0,efectivo
41366,2025-10-26,16:27,6,32,2,149.6,tarjeta
41367,2025-11-10,12:32,1,82,1,125.0,efectivo
41368,2025-09-09,08:51,2,27,3,170.1,efectivo
41369,2025-08-15,16:20,5,5,1,48.3,efectivo
41370,2025-12-26,19:26,8,121,1,63.8,tarjeta
41371,2026-03-07,08:11,8,20,1,48.4,app
41372,2025-07-21,07:30,1,120,1,48.0,efectivo
41373,2026-03-18,14:02,1,25,1,34.0,app
41374,2026-05-23,17:01,3,137,3,342.0,efectivo
41375,2024-12-17,12:17,8,36,1,85.8,efectivo
41376,2025-04-20,09:57,1,39,1,78.0,efectivo
41377,2025-05-14,19:34,6,2,1,48.4,efectivo
41378,2025-06-23,20:22,3,101,1,90.25,efectivo
41379,2026-04-05,08:25,1,121,1,58.0,efectivo
41380,2025-11-27,17:18,8,113,1,49.5,efectivo
41381,2025-11-05,10:16,6,5,1,50.6,efectivo
41382,2025-11-11,19:37,8,129,1,22.0,efectivo
41383,2025-05-29,07:10,2,38,1,68.25,efectivo
41384,2025-05-23,12:51,1,15,1,56.0,tarjeta 
41385,2025-08-12,14:11,3,34,1,49.4,efectivo
41386,2025-01-18,19:23,6,96,3,693.0,monedero
41387,2026-02-21,18:36,1,17,1,44.0,efectivo
41388,2025-03-27,10:02,5,32,1,71.4,efectivo
41389,2025-10-11,07:21,3,2,3,125.4,app
41390,2025-12-04,18:45,5,29,3,144.9,app
41391,2025-12-01,07:58,6,2,1,48.4,tarjeta
41392,2025-01-07,10:36,5,42,3,264.6,efectivo
41393,2025-01-15,16:20,5,74,1,18.9,tarjeta
41394,2025-05-04,19:36,1,76,1,18.0,app
41395,2026-02-28,19:57,5,64,2,151.2,efectivo
41396,2026-04-26,09:14,1,22,1,38.0,tarjeta
41397,2025-08-24,08:57,1,56,1,55.0,efectivo
41398,2025-04-07,07:49,7,44,2,188.5,tarjeta
41399,2025-04-18,10:43,6,6,1,61.6,efectivo
41400,2026-04-30,19:53,1,8,2,96.0,efectivo
41401,2025-03-24,08:54,6,42,3,277.2,app
41402,2026-01-22,14:05,5,33,2,170.1,app
41403,2026-01-19,17:11,6,13,1,39.6,efectivo
41404,2026-03-13,10:26,6,29,2,101.2,tarjeta
41405,2026-03-20,20:54,6,28,1,39.6,efectivo
41406,2026-03-22,19:01,2,88,1,131.25,app
41407,2026-02-12,10:10,1,58,2,96.0,tarjeta 
41408,2025-10-04,14:48,4,12,1,56.0,efectivo
41409,2025-12-13,09:01,1,125,1,48.0,tarjeta 
41410,2025-09-14,20:20,6,117,2,99.0,tarjeta 
41411,2025-04-17,07:12,2,86,1,99.75,tarjeta
41412,2025-11-10,15:46,7,129,1,29.0,tarjeta
41413,2025-09-21,18:40,1,69,1,22.0,efectivo
41414,2025-09-18,08:01,2,2,3,138.6,efectivo
41415,2026-05-03,07:39,7,39,2,226.2,efectivo
41416,2025-09-16,08:53,6,30,1,61.6,efectivo
41417,2025-10-01,08:05,3,120,3,136.8,tarjeta 
41418,2024-12-13,17:13,2,18,1,56.7,efectivo
41419,2025-06-28,11:09,5,104,3,472.5,efectivo
41420,2025-12-19,08:00,8,64,99,79.2,efectivo
41421,2026-02-10,14:25,8,32,2,149.6,tarjeta
41422,2024-12-26,09:04,5,3,2,113.4,efectivo
41423,2025-11-03,10:13,7,69,1,31.9,efectivo
41424,2025-04-11,16:54,6,15,2,123.2,efectivo
41425,2025-10-30,21:36,5,42,0,88.2,tarjeta
41426,2025-06-04,07:57,2,26,2,92.4,tarjeta
41427,2025-09-30,19:09,1,79,2,250.0,tarjeta 
41428,2024-12-27,21:48,5,70,2,79.8,app
41429,2025-04-23,19:36,5,117,3,141.75,tarjeta 
41430,2025-10-05,20:33,8,40,3,191.4,tarjeta
41431,2026-03-01,21:31,4,9,1,58.0,tarjeta
41432,2024-12-29,16:35,3,3,1,51.3,tarjeta
41433,2025-01-13,09:05,2,78,2,37.8,efectivo
41434,2025-11-08,18:19,5,32,1,71.4,tarjeta 
41435,2025-11-29,20:25,6,45,1,85.8,efectivo
41436,2026-05-15,09:34,1,69,1,22.0,efectivo
41437,2026-05-03,14:07,2,60,2,130.2,tarjeta
41438,2025-08-14,07:21,2,8,1,50.4,tarjeta
41439,2025-09-22,10:49,1,61,2,144.0,tarjeta 
41440,2026-01-09,15:28,7,70,1,55.1,tarjeta
41441,2025-07-14,11:40,8,40,1,63.8,efectivo
41442,2026-02-04,16:38,3,38,2,123.5,tarjeta
41443,2025-06-28,17:06,5,98,2,252.0,app
41444,2025-10-27,14:40,8,69,1,24.2,efectivo
41445,2026-01-27,15:41,1,115,3,84.0,tarjeta
41446,2026-04-16,15:32,1,45,3,234.0,efectivo
41447,2025-05-30,10:29,6,21,1,59.4,efectivo
41448,2026-01-26,07:10,8,82,1,137.5,efectivo
41449,2025-02-03,12:40,5,83,1,99.75,tarjeta
41450,2025-02-11,08:45,2,120,1,50.4,efectivo
41451,2026-02-24,09:46,5,22,3,119.7,efectivo
41452,2025-08-26,19:19,4,46,1,58.0,efectivo
41453,2025-08-17,10:01,1,77,3,90.0,efectivo
41454,2025-09-03,11:21,2,144,3,189.0,tarjeta 
41455,2026-04-04,08:34,1,16,2,68.0,app
41456,2025-11-18,21:04,6,75,1,28.6,app
41457,2026-04-20,21:27,5,125,1,50.4,tarjeta 
41458,2025-09-21,20:37,7,10,2,104.4,efectivo
41459,2025-10-11,16:30,4,16,1,34.0,tarjeta 
41460,2026-04-10,09:53,2,96,2,441.0,tarjeta 
41461,2025-08-15,08:26,2,63,1,65.1,tarjeta
41462,2025-08-01,07:03,7,73,3,78.3,efectivo
41463,2025-01-23,14:42,5,92,1,126.0,efectivo
41464,2025-10-07,10:25,6,42,1,92.4,efectivo
41465,2025-11-18,17:31,2,97,1,399.0,app
41466,2025-08-28,11:43,2,27,3,170.1,tarjeta
41467,2025-11-04,15:39,3,34,3,148.2,efectivo
41468,2024-12-09,07:05,1,120,2,96.0,efectivo
41469,2026-03-17,08:51,5,83,1,99.75,monedero
41470,2025-10-06,07:40,5,35,1,68.25,monedero
41471,2025-04-08,09:28,1,31,1,55.0,tarjeta 
41472,2025-02-20,15:21,4,13,1,36.0,efectivo
41473,2025-08-22,18:38,4,14,3,138.0,monedero
41474,2025-08-08,13:41,5,28,1,37.8,tarjeta
41475,2026-03-05,19:05,8,4,2,79.2,efectivo
41476,2025-01-11,07:07,3,14,3,131.1,efectivo
41477,2026-01-23,18:35,5,104,1,157.5,tarjeta 
41478,2026-01-04,15:14,6,15,2,123.2,tarjeta
41479,2025-05-23,18:05,8,21,2,118.8,efectivo
41480,2026-01-12,08:22,2,52,1,57.75,efectivo
41481,2025-09-13,09:21,8,123,1,63.8,tarjeta
41482,2025-07-16,20:45,6,110,1,49.5,app
41483,2025-01-04,08:53,5,23,2,100.8,app
41484,2026-03-08,17:23,7,2,2,127.6,tarjeta
41485,2026-04-14,21:17,2,6,3,176.4,tarjeta
41486,2025-12-02,19:36,8,6,3,184.8,tarjeta
41487,2026-01-17,08:36,2,33,1,85.05,efectivo
41488,2025-05-28,13:39,3,76,3,51.3,efectivo
41489,2025-04-07,09:11,3,14,3,131.1,efectivo
41490,2025-12-04,20:41,6,14,3,151.8,tarjeta 
41491,2025-11-21,12:20,5,38,1,68.25,tarjeta
41492,2026-01-14,17:22,5,114,2,79.8,app
41493,2025-10-03,15:11,6,17,1,48.4,efectivo
41494,2025-01-11,21:47,3,11,3,131.1,efectivo
41495,2025-01-30,07:19,7,28,1,52.2,efectivo
41496,2025-12-20,07:01,7,40,1,84.1,monedero
41497,2026-03-12,10:42,4,62,2,144.0,tarjeta 
41498,2025-12-05,07:09,1,21,2,108.0,tarjeta 
41499,2025-05-20,07:02,8,23,1,52.8,app
41500,2025-12-11,07:36,2,65,3,151.2,app
41501,2026-03-25,09:49,4,40,3,174.0,efectivo
41502,2026-01-13,18:42,2,131,1,27.3,app
41503,2025-04-07,16:32,7,11,2,133.4,tarjeta
41504,2025-01-09,20:32,1,15,1,56.0,tarjeta 
41505,2025-02-12,15:56,7,23,1,69.6,tarjeta
41506,2025-04-05,08:50,6,132,1,528.0,tarjeta
41507,2025-06-14,18:59,1,71,1,26.0,tarjeta 
41508,2025-04-17,18:49,7,86,2,275.5,efectivo
41509,2025-01-05,12:49,7,49,1,75.4,app
41510,2025-11-30,16:55,7,110,2,130.5,tarjeta 
41511,2026-02-06,20:21,8,8,1,52.8,tarjeta
41512,2025-10-13,09:51,1,77,2,60.0,efectivo
41513,2025-04-13,18:13,6,9999,3,125.4,tarjeta
41514,2025-07-12,15:53,3,31,2,104.5,tarjeta
41515,2025-01-18,10:39,8,73,2,39.6,efectivo
41516,2025-11-30,19:22,7,79,2,362.5,tarjeta 
41517,2026-01-23,09:41,8,44,3,214.5,efectivo
41518,2025-08-02,17:47,7,28,2,104.4,tarjeta
41519,2025-11-20,14:46,5,112,1,29.4,tarjeta 
41520,2025-11-02,11:52,5,129,1,21.0,tarjeta
41521,2026-03-14,11:02,2,9,1,60.9,efectivo
41522,2025-05-20,10:20,6,58,2,105.6,efectivo
41523,2025-09-15,12:23,4,108,2,110.0,tarjeta
41524,2025-03-27,14:12,6,110,1,49.5,efectivo
41525,2026-05-26,09:06,2,13,1,37.8,monedero
41526,2025-03-13,08:49,6,11,2,101.2,tarjeta 
41527,2025-09-22,19:21,6,46,2,127.6,efectivo
41528,2025-11-15,20:07,5,35,2,136.5,efectivo
41529,2026-03-12,09:42,6,21,1,59.4,tarjeta
41530,2026-03-23,10:15,3,48,3,239.4,tarjeta
41531,2025-07-03,21:20,6,11,3,151.8,efectivo
41532,2025-12-29,08:29,5,5,1,48.3,efectivo
41533,2025-06-30,11:46,6,29,2,101.2,efectivo
41534,2025-10-25,07:31,5,80,3,346.5,efectivo
41535,2025-01-09,08:37,8,44,2,143.0,efectivo
41536,2025-04-18,10:36,2,74,1,18.9,tarjeta
41537,2025-04-25,16:08,2,8,1,50.4,tarjeta
41538,2025-06-05,07:36,1,37,2,104.0,app
41539,2025-11-21,16:55,2,3,2,113.4,tarjeta 
41540,2025-08-30,14:55,7,79,2,362.5,efectivo
41541,2025-08-10,14:58,5,129,1,21.0,efectivo
41542,2025-11-27,21:09,6,87,2,209.0,monedero
41543,2025-07-03,16:07,4,22,3,114.0,tarjeta
41544,2025-06-24,08:25,2,32,1,71.4,efectivo
41545,2026-02-11,19:41,6,18,2,118.8,tarjeta
41546,2025-02-13,16:37,3,109,1,36.1,monedero
41547,2025-02-17,17:34,1,33,1,81.0,efectivo
41548,2025-09-11,08:32,1,129,1,20.0,efectivo
41549,2026-05-01,11:29,5,11,2,96.6,tarjeta 
41550,2026-01-23,08:32,2,69,1,23.1,tarjeta 
41551,2026-02-26,10:33,7,5,1,66.7,tarjeta
41552,2026-05-20,10:19,1,28,3,108.0,efectivo
41553,2025-03-19,09:41,3,60,2,117.8,efectivo
41554,2025-04-19,17:15,8,55,1,52.8,tarjeta
41556,2026-03-17,07:35,3,92,1,114.0,tarjeta
41557,2024-12-05,11:54,4,57,2,144.0,tarjeta 
41559,2025-10-16,08:21,1,5,1,46.0,efectivo
41560,2025-02-02,16:05,5,74,2,37.8,efectivo
41561,2026-05-08,07:26,1,7,1,38.0,tarjeta
41562,2025-02-22,11:10,8,2,3,145.2,efectivo
41563,2025-11-28,13:00,3,99,1,199.5,tarjeta
41564,2025-11-08,19:11,7,44,2,188.5,tarjeta
41565,2024-12-02,10:36,6,60,1,68.2,efectivo
41566,2026-02-08,11:53,8,11,3,151.8,tarjeta
41567,2025-04-17,07:11,7,4,1,52.2,app
41568,2026-02-04,18:07,5,58,1,50.4,efectivo
41569,2025-10-23,17:08,3,56,1,52.25,efectivo
41570,2025-05-01,15:34,6,50,2,143.0,efectivo
41571,2025-03-10,10:06,2,17,1,46.2,tarjeta 
41572,2026-02-28,18:41,1,52,3,165.0,tarjeta
41573,2024-12-31,17:50,2,56,2,115.5,tarjeta 
41574,2025-06-11,19:33,7,128,1,37.7,tarjeta
41575,2024-12-23,19:43,2,25,2,71.4,tarjeta
41576,2025-01-24,07:38,1,29,1,46.0,efectivo
41577,2025-06-26,10:31,6,41,3,234.3,tarjeta
41578,2025-12-15,10:32,2,45,2,163.8,tarjeta 
41579,2026-03-29,11:43,6,42,1,92.4,efectivo
41580,2025-05-18,08:26,1,5,1,46.0,tarjeta 
41581,2025-03-19,07:31,6,23,1,52.8,efectivo
41582,2026-04-18,08:59,6,36,1,85.8,tarjeta
41583,2025-07-16,09:47,5,36,1,81.9,monedero
41584,2025-11-19,18:26,2,59,1,57.75,tarjeta
41585,2025-08-05,08:44,6,65,1,52.8,tarjeta
41586,2026-04-26,08:34,5,74,2,37.8,efectivo
41587,2026-03-31,15:20,6,30,2,123.2,efectivo
41588,2026-04-01,10:18,8,74,2,39.6,tarjeta
41589,2025-08-29,17:43,3,36,1,74.1,app
41590,2026-05-04,18:10,7,12,2,162.4,tarjeta 
41591,2026-01-10,09:05,3,121,1,55.1,tarjeta 
41592,2026-05-07,09:12,3,36,2,148.2,tarjeta 
41593,2025-01-18,17:32,5,80,1,115.5,efectivo
41594,2026-05-09,17:09,2,9,1,60.9,efectivo
41595,2025-11-03,16:21,6,14,1,50.6,app
41596,2026-03-22,11:30,5,52,2,115.5,efectivo
41597,2025-08-11,11:47,8,3,2,118.8,monedero
41598,2026-04-01,09:31,3,71,3,74.1,tarjeta 
41599,2026-03-10,09:13,8,42,2,184.8,efectivo
41600,2026-05-10,10:37,1,77,2,60.0,monedero
41601,2025-01-12,20:40,8,129,2,44.0,tarjeta
41602,2025-12-06,08:58,2,69,3,69.3,tarjeta
41603,2025-07-11,08:35,6,61,1,79.2,tarjeta
41604,2026-03-31,11:38,5,22,1,39.9,tarjeta
41605,2025-05-14,14:58,2,76,2,37.8,efectivo
41606,2025-10-05,16:07,8,40,2,127.6,tarjeta
41607,2024-12-27,10:23,8,100,2,836.0,efectivo
41608,2025-05-21,10:11,4,1,1,34.0,efectivo
41609,2025-03-25,08:07,1,24,1,58.0,tarjeta
41610,2024-12-16,08:45,3,29,2,87.4,app
41611,2025-09-27,19:33,2,26,1,46.2,tarjeta
41612,2025-11-23,08:22,1,78,2,36.0,efectivo
41613,2025-04-30,17:37,6,1,1,37.4,efectivo
41614,2026-03-07,07:46,2,56,1,57.75,tarjeta 
41615,2025-03-03,08:05,6,52,1,60.5,efectivo
41616,2025-08-28,08:17,3,51,2,148.2,tarjeta 
41617,2025-02-20,13:59,2,8,1,50.4,tarjeta
41618,2025-05-15,08:22,5,45,3,245.7,app
41619,2025-04-22,09:18,2,5,1,48.3,tarjeta
41620,2025-04-05,08:44,3,39,2,148.2,efectivo
41621,2025-02-18,08:39,6,22,3,125.4,efectivo
41622,2025-04-02,13:00,2,76,2,37.8,efectivo
41623,2025-09-15,07:27,3,46,2,110.2,efectivo
41624,2026-02-05,21:53,2,2,2,92.4,efectivo
41625,2025-10-31,15:48,1,19,2,68.0,tarjeta
41626,2025-11-24,21:51,3,26,2,83.6,tarjeta 
41627,2025-12-14,21:53,2,8,1,50.4,efectivo
41628,2025-08-26,13:20,3,99,1,199.5,tarjeta
41629,2025-09-14,16:32,2,56,1,57.75,tarjeta 
41630,2025-06-29,08:48,5,3,1,56.7,efectivo
41631,2025-12-28,07:49,2,24,2,121.8,monedero
41632,2026-01-16,19:18,2,13,1,37.8,tarjeta 
41633,2026-04-02,18:33,7,108,2,159.5,app
41634,2025-11-10,09:47,1,20,2,88.0,efectivo
41635,2025-01-24,21:16,2,66,1,75.6,tarjeta
41636,2024-12-26,07:52,6,142,3,171.6,efectivo
41637,2025-07-09,10:02,7,62,1,104.4,tarjeta
41638,2025-03-13,08:56,2,44,1,68.25,tarjeta
41639,2025-07-21,08:17,8,14,2,101.2,app
41640,2025-11-05,15:45,3,1,1,32.3,monedero
41641,2025-10-21,10:29,1,57,3,216.0,efectivo
41642,2025-12-14,09:45,2,49,3,163.8,efectivo
41643,2025-03-04,08:35,1,51,1,78.0,tarjeta
41644,2024-12-09,18:07,6,28,1,39.6,monedero
41645,2024-12-01,11:34,2,18,1,56.7,tarjeta
41646,2025-04-30,16:23,6,117,3,148.5,tarjeta
41647,2024-12-02,19:11,8,46,1,63.8,efectivo
41648,2025-08-22,16:34,3,73,1,17.1,app
41649,2025-04-03,17:10,4,1,2,68.0,efectivo
41650,2025-10-20,18:25,3,83,1,90.25,tarjeta 
41651,2025-08-11,21:24,7,73,1,26.1,efectivo
41652,2025-03-31,19:53,1,105,1,290.0,efectivo
41653,2025-02-27,08:45,6,66,3,237.6,tarjeta
41654,2025-06-22,17:04,1,98,3,360.0,efectivo
41655,2026-03-22,08:23,3,82,1,118.75,efectivo
41656,2026-03-17,19:04,8,20,2,96.8,efectivo
41657,2025-05-06,09:38,1,58,1,48.0,efectivo
41658,2025-09-21,19:20,2,91,2,798.0,tarjeta
41659,2025-06-19,07:34,3,49,1,49.4,tarjeta
41660,2025-02-16,12:40,2,2,1,46.2,monedero
41661,2025-11-27,16:11,1,63,1,62.0,tarjeta 
41662,2025-06-07,15:47,3,30,1,53.2,efectivo
41663,2026-04-21,20:00,1,63,1,62.0,tarjeta
41664,2026-05-16,18:08,7,11,2,133.4,app
41665,2025-12-29,17:37,2,18,2,113.4,tarjeta
41666,2025-03-08,09:57,5,33,1,85.05,tarjeta
41667,2025-02-04,19:58,5,58,1,50.4,efectivo
41668,2025-04-04,16:14,7,39,1,113.1,tarjeta 
41669,2024-12-27,16:13,4,9,1,58.0,efectivo
41670,2025-12-23,15:07,1,86,2,190.0,monedero
41671,2025-05-21,17:13,2,15,2,117.6,tarjeta
41672,2025-08-09,07:15,7,12,1,81.2,app
41673,2026-03-14,09:36,5,53,1,71.4,tarjeta 
41674,2026-01-23,10:30,3,17,1,41.8,app
41675,2025-12-03,20:03,6,36,1,85.8,tarjeta
41676,2025-01-07,08:04,5,85,2,231.0,tarjeta 
41677,2026-02-02,10:17,6,5,1,50.6,efectivo
41678,2025-08-31,14:57,1,72,1,18.0,tarjeta
41679,2024-12-07,08:44,3,57,3,205.2,efectivo
41680,2026-01-21,16:49,8,126,2,44.0,efectivo
41681,2025-02-01,14:11,7,8,3,208.8,tarjeta
41682,2025-03-27,07:54,3,56,1,52.25,tarjeta 
41683,2025-01-14,20:25,1,33,3,243.0,tarjeta 
41684,2025-10-28,16:18,3,29,1,43.7,efectivo
41685,2025-06-11,09:18,2,72,3,56.7,efectivo
41686,2026-04-24,07:38,1,60,1,62.0,app
41687,2025-06-25,07:53,6,123,2,127.6,tarjeta 
41688,2025-12-12,11:58,6,142,1,57.2,tarjeta 
41689,2025-03-27,10:31,8,29,2,101.2,app
41690,2026-01-23,09:02,5,38,3,204.75,efectivo
41691,2025-12-28,16:11,2,16,1,35.7,app
41692,2024-12-15,09:25,3,15,2,106.4,efectivo
41693,2025-02-07,17:00,4,92,2,240.0,efectivo
41694,2025-02-24,08:19,1,24,2,116.0,tarjeta 
41695,2026-03-19,21:45,6,5,1,50.6,efectivo
41696,2024-12-14,18:00,2,16,1,35.7,efectivo
41697,2025-08-09,17:25,2,56,2,115.5,efectivo
41698,2025-06-04,19:51,5,94,1,399.0,efectivo
41699,2025-11-19,14:27,1,3,1,54.0,app
41700,2025-01-17,21:47,8,9,2,127.6,efectivo
41701,2026-03-10,09:14,2,13,2,75.6,efectivo
41702,2025-04-15,19:42,5,6,2,117.6,app
41703,2025-11-18,12:25,6,52,2,121.0,efectivo
41704,2026-05-29,10:50,6,84,3,363.0,monedero
41705,2025-02-22,10:13,3,23,2,91.2,app
41706,2026-02-26,10:00,1,78,3,54.0,efectivo
41707,2025-09-02,11:41,6,19,1,37.4,tarjeta
41708,2025-06-02,08:35,1,28,3,108.0,tarjeta
41709,2025-02-12,14:41,6,88,1,137.5,monedero
41710,2025-12-26,08:34,7,75,2,75.4,efectivo
41712,2025-11-10,07:57,4,37,3,156.0,efectivo
41713,2025-08-06,09:37,5,8,1,50.4,app
41714,2025-03-10,16:33,8,65,2,105.6,app
41715,2025-04-22,21:19,7,60,2,179.8,efectivo
41716,2025-06-12,07:38,1,90,1,210.0,tarjeta 
41717,2026-05-29,17:04,5,32,1,71.4,tarjeta
41718,2025-08-09,07:44,6,60,1,68.2,efectivo
41719,2025-08-08,15:26,6,137,1,132.0,efectivo
41720,2025-05-16,20:02,7,28,2,104.4,efectivo
41721,2024-12-13,08:44,6,91,1,418.0,efectivo
41722,2025-01-10,16:01,2,53,2,142.8,efectivo
41723,2025-03-25,09:23,5,13,0,37.8,tarjeta
41724,2025-07-15,18:31,6,55,2,105.6,app
41725,2025-03-16,20:01,1,28,1,36.0,efectivo
41726,2025-11-16,21:04,7,23,3,208.8,efectivo
41727,2025-01-30,09:53,8,63,2,136.4,tarjeta 
41728,2025-11-03,21:12,6,35,3,214.5,monedero
41729,2026-05-26,19:47,5,120,1,50.4,efectivo
41730,2026-02-08,12:35,8,27,1,59.4,monedero
41731,2024-12-01,07:45,4,19,1,34.0,tarjeta
41732,2025-04-09,17:55,7,138,3,1087.5,efectivo
41733,2025-02-11,07:28,2,19,1,35.7,efectivo
41734,2025-11-13,12:42,6,62,2,158.4,app
41735,2025-05-12,19:30,6,35,1,71.5,app
41736,2025-10-16,11:08,5,58,1,50.4,efectivo
41737,2025-06-13,16:55,6,47,3,234.3,app
41738,2026-01-06,16:11,7,144,3,261.0,efectivo
41739,2025-12-17,14:16,2,32,1,71.4,efectivo
41740,2025-09-30,09:35,7,21,2,156.6,efectivo
41741,2025-02-15,11:46,6,14,3,151.8,app
41742,2025-11-28,15:16,4,109,1,38.0,efectivo
